,3,4,5,6
3097,30722,2018-05-13 00:00:01,0,1
3100,30722,2018-05-13 00:01:02,0,1
3101,30722,2018-05-13 00:02:03,0,1
3103,30722,2018-05-13 00:03:04,0,1
3105,30722,2018-05-13 00:04:05,0,1
3107,30722,2018-05-13 00:05:06,0,1
3109,30722,2018-05-13 00:06:07,0,1
3111,30722,2018-05-13 00:07:08,0,1
3113,30722,2018-05-13 00:08:09,0,1
3115,30722,2018-05-13 00:09:10,0,1
3117,30722,2018-05-13 00:10:11,0,1
3119,30722,2018-05-13 00:11:12,0,1
3121,30722,2018-05-13 00:12:04,0,1
3124,30722,2018-05-13 00:13:14,0,1
3125,30722,2018-05-13 00:14:08,0,1
3127,30722,2018-05-13 00:15:12,0,1
3129,30722,2018-05-13 00:16:16,0,1
3131,30722,2018-05-13 00:17:18,0,1
3133,30722,2018-05-13 00:18:19,0,1
3135,30722,2018-05-13 00:19:20,0,1
3137,30722,2018-05-13 00:20:21,0,1
3139,30722,2018-05-13 00:21:22,0,1
3141,30722,2018-05-13 00:22:23,0,1
3143,30722,2018-05-13 00:23:24,0,1
3145,30722,2018-05-13 00:24:06,0,1
3148,30722,2018-05-13 00:25:26,0,1
3149,30722,2018-05-13 00:26:10,0,1
3151,30722,2018-05-13 00:27:14,0,1
3153,30722,2018-05-13 00:28:18,0,1
3155,30722,2018-05-13 00:29:23,0,1
3157,30722,2018-05-13 00:30:28,0,1
3159,30722,2018-05-13 00:31:32,0,1
3161,30722,2018-05-13 00:32:33,0,1
3163,30722,2018-05-13 00:33:34,0,1
3165,30722,2018-05-13 00:34:35,0,1
3167,30722,2018-05-13 00:35:36,0,1
3169,30722,2018-05-13 00:36:10,0,1
3172,30722,2018-05-13 00:37:38,0,1
3173,30722,2018-05-13 00:38:14,0,1
3175,30722,2018-05-13 00:39:18,0,1
3177,30722,2018-05-13 00:40:23,0,1
3179,30722,2018-05-13 00:41:27,0,1
3181,30722,2018-05-13 00:42:32,0,1
3183,30722,2018-05-13 00:43:37,0,1
3185,30722,2018-05-13 00:44:42,0,1
3187,30722,2018-05-13 00:45:46,0,1
3189,30722,2018-05-13 00:46:47,0,1
3191,30722,2018-05-13 00:47:48,0,1
3193,30722,2018-05-13 00:48:15,0,1
3195,30722,2018-05-13 00:49:03,0,1
3197,30722,2018-05-13 00:50:20,0,1
3199,30722,2018-05-13 00:51:25,0,1
