,3,4,5,6
2869,31122,2018-05-14 00:00:24,0,1
2871,31122,2018-05-14 00:01:28,0,1
2873,31122,2018-05-14 00:02:32,0,1
2875,31122,2018-05-14 00:03:37,0,1
2877,31122,2018-05-14 00:04:42,0,1
2879,31122,2018-05-14 00:05:48,0,1
2881,31122,2018-05-14 00:06:52,0,1
2882,31122,2018-05-14 00:07:00,0,1
2884,31122,2018-05-14 00:08:01,0,1
2885,31122,2018-05-14 00:09:00,0,1
2887,31122,2018-05-14 00:10:03,0,1
2890,31122,2018-05-14 00:11:04,0,1
2892,31122,2018-05-14 00:12:05,0,1
2894,31122,2018-05-14 00:13:06,0,1
2896,31122,2018-05-14 00:14:07,0,1
2898,31122,2018-05-14 00:15:08,0,1
2900,31122,2018-05-14 00:16:09,0,1
2902,31122,2018-05-14 00:17:10,0,1
2904,31122,2018-05-14 00:18:11,0,1
2906,31122,2018-05-14 00:19:12,0,1
2908,31122,2018-05-14 00:20:13,0,1
2910,31122,2018-05-14 00:21:14,0,1
2911,31122,2018-05-14 00:22:01,0,1
2914,31122,2018-05-14 00:23:07,0,1
2916,31122,2018-05-14 00:24:17,0,1
2918,31122,2018-05-14 00:25:18,0,1
2920,31122,2018-05-14 00:27:45,0,1
2921,31122,2018-05-14 00:28:49,0,1
2922,31122,2018-05-14 00:29:22,0,1
2924,31122,2018-05-14 00:30:23,0,1
2926,31122,2018-05-14 00:31:24,0,1
2927,31122,2018-05-14 00:32:02,0,1
2929,31122,2018-05-14 00:33:07,0,1
2931,31122,2018-05-14 00:34:10,0,1
2934,31122,2018-05-14 00:35:14,0,1
2936,31122,2018-05-14 00:36:29,0,1
2938,31122,2018-05-14 00:37:30,0,1
2940,31122,2018-05-14 00:38:31,0,1
2942,31122,2018-05-14 00:39:32,0,1
2944,31122,2018-05-14 00:40:33,0,1
2946,31122,2018-05-14 00:41:34,0,1
2948,31122,2018-05-14 00:42:35,0,1
2950,31122,2018-05-14 00:43:36,0,1
2951,31122,2018-05-14 00:44:01,0,1
2953,31122,2018-05-14 00:45:06,0,1
2955,31122,2018-05-14 00:46:11,0,1
2958,31122,2018-05-14 00:47:15,0,1
2960,31122,2018-05-14 00:48:30,0,1
2962,31122,2018-05-14 00:49:35,0,1
2964,31122,2018-05-14 00:50:40,0,1
2966,31122,2018-05-14 00:51:44,0,1
2968,31122,2018-05-14 00:52:45,0,1
2970,31122,2018-05-14 00:53:46,0,1
2972,31122,2018-05-14 00:54:47,0,1
2974,31122,2018-05-14 00:55:48,0,1
2975,31122,2018-05-14 00:56:00,0,1
2977,31122,2018-05-14 00:57:05,0,1
2979,31122,2018-05-14 00:58:10,0,1
2982,31122,2018-05-14 00:59:14,0,1
2984,31122,2018-05-14 01:00:31,0,1
2986,31122,2018-05-14 01:01:35,0,1
2988,31122,2018-05-14 01:02:38,0,1
2990,31122,2018-05-14 01:03:42,0,1
2992,31122,2018-05-14 01:04:47,0,1
2994,31122,2018-05-14 01:05:50,0,1
2996,31122,2018-05-14 01:06:54,0,1
2998,31122,2018-05-14 01:07:58,0,1
2999,31122,2018-05-14 01:08:00,0,1
3000,31122,2018-05-14 01:09:01,0,1
3002,31122,2018-05-14 01:10:02,0,1
3005,31122,2018-05-14 01:11:03,0,1
3007,31122,2018-05-14 01:12:04,0,1
3009,31122,2018-05-14 01:13:05,0,1
3011,31122,2018-05-14 01:14:06,0,1
3013,31122,2018-05-14 01:15:07,0,1
3015,31122,2018-05-14 01:16:08,0,1
3017,31122,2018-05-14 01:17:09,0,1
3019,31122,2018-05-14 01:18:10,0,1
3021,31122,2018-05-14 01:19:11,0,1
3023,31122,2018-05-14 01:20:12,0,1
3025,31122,2018-05-14 01:21:13,0,1
3027,31122,2018-05-14 01:22:14,0,1
3029,31122,2018-05-14 01:23:05,0,1
3031,31122,2018-05-14 01:24:16,0,1
3033,31122,2018-05-14 01:25:17,0,1
3035,31122,2018-05-14 01:26:18,0,1
3037,31122,2018-05-14 01:27:19,0,1
3039,31122,2018-05-14 01:28:20,0,1
3041,31122,2018-05-14 01:29:21,0,1
3043,31122,2018-05-14 01:30:22,0,1
3045,31122,2018-05-14 01:31:23,0,1
3047,31122,2018-05-14 01:32:24,0,1
3049,31122,2018-05-14 01:33:25,0,1
3051,31122,2018-05-14 01:34:15,0,1
3053,31122,2018-05-14 01:35:03,0,1
3055,31122,2018-05-14 01:36:19,0,1
3057,31122,2018-05-14 01:37:23,0,1
3059,31122,2018-05-14 01:38:28,0,1
3061,31122,2018-05-14 01:39:31,0,1
3063,31122,2018-05-14 01:40:32,0,1
3065,31122,2018-05-14 01:41:33,0,1
3067,31122,2018-05-14 01:42:34,0,1
3069,31122,2018-05-14 01:43:35,0,1
3071,31122,2018-05-14 01:44:36,0,1
3073,31122,2018-05-14 01:45:37,0,1
3075,31122,2018-05-14 01:46:11,0,1
3077,31122,2018-05-14 01:47:00,0,1
3079,31122,2018-05-14 01:48:15,0,1
3081,31122,2018-05-14 01:49:19,0,1
3083,31122,2018-05-14 01:50:23,0,1
3085,31122,2018-05-14 01:51:28,0,1
3087,31122,2018-05-14 01:52:33,0,1
3089,31122,2018-05-14 01:53:36,0,1
3091,31122,2018-05-14 01:54:41,0,1
3093,31122,2018-05-14 01:55:45,0,1
3095,31122,2018-05-14 01:56:48,0,1
3097,31122,2018-05-14 01:57:49,0,1
3099,31122,2018-05-14 01:58:09,0,1
3102,31122,2018-05-14 01:59:51,0,1
3103,31122,2018-05-14 02:00:12,0,1
3105,31122,2018-05-14 02:01:16,0,1
3107,31122,2018-05-14 02:02:20,0,1
3109,31122,2018-05-14 02:03:24,0,1
3111,31122,2018-05-14 02:04:28,0,1
3113,31122,2018-05-14 02:05:31,0,1
3115,31122,2018-05-14 02:06:36,0,1
3117,31122,2018-05-14 02:07:40,0,1
3119,31122,2018-05-14 02:08:44,0,1
3121,31122,2018-05-14 02:09:50,0,1
3122,31122,2018-05-14 02:10:00,0,1
3125,31122,2018-05-14 02:11:01,0,1
3126,31122,2018-05-14 02:12:02,0,1
3128,31122,2018-05-14 02:13:03,0,1
3130,31122,2018-05-14 02:14:04,0,1
3132,31122,2018-05-14 02:15:05,0,1
3134,31122,2018-05-14 02:16:06,0,1
3136,31122,2018-05-14 02:17:07,0,1
3138,31122,2018-05-14 02:18:08,0,1
3140,31122,2018-05-14 02:19:09,0,1
3142,31122,2018-05-14 02:20:10,0,1
3144,31122,2018-05-14 02:21:11,0,1
3146,31122,2018-05-14 02:22:02,0,1
3149,31122,2018-05-14 02:23:13,0,1
3150,31122,2018-05-14 02:24:05,0,1
3152,31122,2018-05-14 02:25:09,0,1
3154,31122,2018-05-14 02:26:13,0,1
3156,31122,2018-05-14 02:27:17,0,1
3158,31122,2018-05-14 02:28:18,0,1
3160,31122,2018-05-14 02:29:19,0,1
3162,31122,2018-05-14 02:30:20,0,1
3164,31122,2018-05-14 02:31:21,0,1
3166,31122,2018-05-14 02:32:22,0,1
3168,31122,2018-05-14 02:33:23,0,1
3170,31122,2018-05-14 02:34:03,0,1
