,3,4,5,6
3127,31522,2018-05-16 00:00:18,0,1
3130,31522,2018-05-16 00:01:19,0,1
3132,31522,2018-05-16 00:02:20,0,1
3134,31522,2018-05-16 00:03:21,0,1
3136,31522,2018-05-16 00:04:21,0,1
3138,31522,2018-05-16 00:05:22,0,1
3140,31522,2018-05-16 00:06:23,0,1
3142,31522,2018-05-16 00:07:24,0,1
3144,31522,2018-05-16 00:08:25,0,1
3145,31522,2018-05-16 00:09:01,0,1
3147,31522,2018-05-16 00:10:05,0,1
3149,31522,2018-05-16 00:11:09,0,1
3151,31522,2018-05-16 00:12:13,0,1
3154,31522,2018-05-16 00:13:18,0,1
3156,31522,2018-05-16 00:14:31,0,1
3158,31522,2018-05-16 00:15:32,0,1
3160,31522,2018-05-16 00:16:33,0,1
3162,31522,2018-05-16 00:17:34,0,1
3164,31522,2018-05-16 00:18:35,0,1
3166,31522,2018-05-16 00:19:36,0,1
3168,31522,2018-05-16 00:20:37,0,1
3170,31522,2018-05-16 00:21:38,0,1
3171,31522,2018-05-16 00:22:02,0,1
3173,31522,2018-05-16 00:23:06,0,1
3175,31522,2018-05-16 00:24:10,0,1
3178,31522,2018-05-16 00:25:13,0,1
3180,31522,2018-05-16 00:26:30,0,1
3182,31522,2018-05-16 00:27:34,0,1
3184,31522,2018-05-16 00:28:38,0,1
3186,31522,2018-05-16 00:29:42,0,1
3188,31522,2018-05-16 00:30:46,0,1
3190,31522,2018-05-16 00:31:48,0,1
3192,31522,2018-05-16 00:32:49,0,1
3194,31522,2018-05-16 00:33:50,0,1
3196,31522,2018-05-16 00:34:51,0,1
3197,31522,2018-05-16 00:35:02,0,1
3199,31522,2018-05-16 00:36:06,0,1
3202,31522,2018-05-16 00:37:10,0,1
3204,31522,2018-05-16 00:38:26,0,1
3206,31522,2018-05-16 00:39:30,0,1
3208,31522,2018-05-16 00:40:34,0,1
3210,31522,2018-05-16 00:41:37,0,1
3212,31522,2018-05-16 00:42:42,0,1
3214,31522,2018-05-16 00:43:46,0,1
3215,31522,2018-05-16 00:44:00,0,1
3217,31522,2018-05-16 00:45:01,0,1
3219,31522,2018-05-16 00:46:02,0,1
3221,31522,2018-05-16 00:47:03,0,1
3222,31522,2018-05-16 00:48:02,0,1
3225,31522,2018-05-16 00:49:05,0,1
3227,31522,2018-05-16 00:50:06,0,1
3229,31522,2018-05-16 00:51:07,0,1
3231,31522,2018-05-16 00:52:08,0,1
3233,31522,2018-05-16 00:53:09,0,1
3235,31522,2018-05-16 00:54:10,0,1
3237,31522,2018-05-16 00:55:11,0,1
3239,31522,2018-05-16 00:56:12,0,1
3241,31522,2018-05-16 00:57:13,0,1
3243,31522,2018-05-16 00:58:14,0,1
3245,31522,2018-05-16 00:59:15,0,1
3247,31522,2018-05-16 01:00:14,0,1
3249,31522,2018-05-16 01:01:01,0,1
3251,31522,2018-05-16 01:02:17,0,1
3253,31522,2018-05-16 01:03:19,0,1
3255,31522,2018-05-16 01:04:20,0,1
3257,31522,2018-05-16 01:05:21,0,1
3259,31522,2018-05-16 01:06:22,0,1
3261,31522,2018-05-16 01:07:23,0,1
3263,31522,2018-05-16 01:08:24,0,1
3265,31522,2018-05-16 01:09:25,0,1
3267,31522,2018-05-16 01:10:26,0,1
3269,31522,2018-05-16 01:11:27,0,1
3271,31522,2018-05-16 01:12:10,0,1
3274,31522,2018-05-16 01:13:29,0,1
3275,31522,2018-05-16 01:14:13,0,1
3277,31522,2018-05-16 01:15:18,0,1
3279,31522,2018-05-16 01:16:22,0,1
3281,31522,2018-05-16 01:17:26,0,1
