,3,4,5,6
43570,32112,2018-05-05 00:00:26,0,1
43572,32112,2018-05-05 00:01:27,0,1
43573,32112,2018-05-05 00:02:00,0,1
43575,32112,2018-05-05 00:03:06,0,1
43577,32112,2018-05-05 00:04:11,0,1
43579,32112,2018-05-05 00:05:31,0,1
43580,32112,2018-05-05 00:06:32,0,1
43582,32112,2018-05-05 00:07:33,0,1
43584,32112,2018-05-05 00:08:34,0,1
43586,32112,2018-05-05 00:09:35,0,1
43588,32112,2018-05-05 00:10:36,0,1
43590,32112,2018-05-05 00:11:37,0,1
43592,32112,2018-05-05 00:12:38,0,1
43593,32112,2018-05-05 00:13:00,0,1
43595,32112,2018-05-05 00:14:04,0,1
43597,32112,2018-05-05 00:15:09,0,1
43599,32112,2018-05-05 00:16:13,0,1
43601,32112,2018-05-05 00:17:43,0,1
43602,32112,2018-05-05 00:18:39,0,1
43604,32112,2018-05-05 00:19:43,0,1
43606,32112,2018-05-05 00:20:46,0,1
43608,32112,2018-05-05 00:21:47,0,1
43609,32112,2018-05-05 00:22:48,0,1
43611,32112,2018-05-05 00:23:49,0,1
43612,32112,2018-05-05 00:24:01,0,1
43614,32112,2018-05-05 00:25:04,0,1
43616,32112,2018-05-05 00:26:08,0,1
43618,32112,2018-05-05 00:27:12,0,1
43620,32112,2018-05-05 00:28:16,0,1
43622,32112,2018-05-05 00:29:21,0,1
43624,32112,2018-05-05 00:30:56,0,1
43625,32112,2018-05-05 00:31:41,0,1
43627,32112,2018-05-05 00:32:45,0,1
43629,32112,2018-05-05 00:33:49,0,1
43631,32112,2018-05-05 00:34:55,0,1
43632,32112,2018-05-05 00:35:00,0,1
43633,32112,2018-05-05 00:36:00,0,1
43635,32112,2018-05-05 00:37:02,0,1
43637,32112,2018-05-05 00:38:03,0,1
43639,32112,2018-05-05 00:39:04,0,1
43641,32112,2018-05-05 00:40:05,0,1
43643,32112,2018-05-05 00:41:06,0,1
43645,32112,2018-05-05 00:42:07,0,1
43647,32112,2018-05-05 00:43:08,0,1
43649,32112,2018-05-05 00:44:09,0,1
43651,32112,2018-05-05 00:45:10,0,1
43653,32112,2018-05-05 00:46:11,0,1
43654,32112,2018-05-05 00:47:01,0,1
43656,32112,2018-05-05 00:48:05,0,1
43658,32112,2018-05-05 00:49:10,0,1
43660,32112,2018-05-05 00:50:15,0,1
43662,32112,2018-05-05 00:51:16,0,1
43664,32112,2018-05-05 00:52:17,0,1
43668,32112,2018-05-05 00:53:18,0,1
43670,32112,2018-05-05 00:54:19,0,1
43671,32112,2018-05-05 00:55:20,0,1
43673,32112,2018-05-05 00:56:21,0,1
43675,32112,2018-05-05 00:57:22,0,1
43676,32112,2018-05-05 00:58:00,0,1
43678,32112,2018-05-05 00:59:24,0,1
43679,32112,2018-05-05 01:00:10,0,1
43681,32112,2018-05-05 01:01:15,0,1
43683,32112,2018-05-05 01:02:18,0,1
43685,32112,2018-05-05 01:03:22,0,1
43687,32112,2018-05-05 01:04:26,0,1
43689,32112,2018-05-05 01:05:30,0,1
