,3,4,5,6
43682,35472,2018-05-14 00:00:04,0,1
43684,35472,2018-05-14 00:01:08,0,1
43686,35472,2018-05-14 00:02:18,0,1
43687,35472,2018-05-14 00:03:19,0,1
43689,35472,2018-05-14 00:04:20,0,1
43692,35472,2018-05-14 00:05:21,0,1
43694,35472,2018-05-14 00:06:22,0,1
43696,35472,2018-05-14 00:07:23,0,1
43697,35472,2018-05-14 00:08:24,0,1
43699,35472,2018-05-14 00:09:25,0,1
43701,35472,2018-05-14 00:10:09,0,1
43704,35472,2018-05-14 00:11:27,0,1
43705,35472,2018-05-14 00:12:00,0,1
43707,35472,2018-05-14 00:13:05,0,1
43709,35472,2018-05-14 00:14:09,0,1
43711,35472,2018-05-14 00:15:31,0,1
43712,35472,2018-05-14 00:16:29,0,1
43714,35472,2018-05-14 00:17:32,0,1
43717,35472,2018-05-14 00:18:34,0,1
43719,35472,2018-05-14 00:19:35,0,1
43721,35472,2018-05-14 00:20:36,0,1
43723,35472,2018-05-14 00:21:37,0,1
43725,35472,2018-05-14 00:22:38,0,1
43727,35472,2018-05-14 00:23:39,0,1
43729,35472,2018-05-14 00:24:40,0,1
43731,35472,2018-05-14 00:25:41,0,1
43732,35472,2018-05-14 00:26:02,0,1
43734,35472,2018-05-14 00:27:43,0,1
43735,35472,2018-05-14 00:28:24,0,1
43737,35472,2018-05-14 00:29:28,0,1
43740,35472,2018-05-14 00:31:45,0,1
43741,35472,2018-05-14 00:32:51,0,1
43742,35472,2018-05-14 00:33:49,0,1
43744,35472,2018-05-14 00:34:50,0,1
43745,35472,2018-05-14 00:35:01,0,1
43747,35472,2018-05-14 00:36:06,0,1
43749,35472,2018-05-14 00:37:11,0,1
43751,35472,2018-05-14 00:38:16,0,1
43753,35472,2018-05-14 00:39:55,0,1
43754,35472,2018-05-14 00:40:37,0,1
43756,35472,2018-05-14 00:41:41,0,1
43759,35472,2018-05-14 00:42:45,0,1
43761,35472,2018-05-14 00:43:51,0,1
43763,35472,2018-05-14 00:44:55,0,1
43764,35472,2018-05-14 00:45:00,0,1
43766,35472,2018-05-14 00:46:01,0,1
43767,35472,2018-05-14 00:47:02,0,1
43769,35472,2018-05-14 00:48:03,0,1
43771,35472,2018-05-14 00:49:04,0,1
43773,35472,2018-05-14 00:50:05,0,1
43775,35472,2018-05-14 00:51:06,0,1
43776,35472,2018-05-14 00:52:07,0,1
43778,35472,2018-05-14 00:53:08,0,1
43781,35472,2018-05-14 00:54:09,0,1
43783,35472,2018-05-14 00:55:10,0,1
43785,35472,2018-05-14 00:56:11,0,1
43787,35472,2018-05-14 00:57:12,0,1
43789,35472,2018-05-14 00:58:13,0,1
43790,35472,2018-05-14 00:59:01,0,1
43792,35472,2018-05-14 01:00:05,0,1
43794,35472,2018-05-14 01:01:09,0,1
43796,35472,2018-05-14 01:02:13,0,1
43798,35472,2018-05-14 01:03:18,0,1
43799,35472,2018-05-14 01:04:19,0,1
43801,35472,2018-05-14 01:05:20,0,1
43805,35472,2018-05-14 01:06:21,0,1
43807,35472,2018-05-14 01:07:22,0,1
43809,35472,2018-05-14 01:08:23,0,1
43811,35472,2018-05-14 01:09:24,0,1
43812,35472,2018-05-14 01:10:04,0,1
43814,35472,2018-05-14 01:11:08,0,1
43816,35472,2018-05-14 01:12:11,0,1
43818,35472,2018-05-14 01:13:15,0,1
43820,35472,2018-05-14 01:14:29,0,1
43821,35472,2018-05-14 01:15:25,0,1
43823,35472,2018-05-14 01:16:31,0,1
43825,35472,2018-05-14 01:17:32,0,1
43827,35472,2018-05-14 01:18:33,0,1
43829,35472,2018-05-14 01:19:03,0,1
43832,35472,2018-05-14 01:20:35,0,1
43834,35472,2018-05-14 01:21:36,0,1
43835,35472,2018-05-14 01:22:03,0,1
43837,35472,2018-05-14 01:23:38,0,1
43838,35472,2018-05-14 01:24:13,0,1
43840,35472,2018-05-14 01:25:17,0,1
