,3,4,5,6
49324,37857,2018-05-21 00:00:28,0,1
49325,37857,2018-05-21 00:01:00,0,1
49327,37857,2018-05-21 00:02:01,0,1
49329,37857,2018-05-21 00:03:02,0,1
49330,37857,2018-05-21 00:04:03,0,1
49332,37857,2018-05-21 00:05:04,0,1
49333,37857,2018-05-21 00:06:02,0,1
49336,37857,2018-05-21 00:07:06,0,1
49338,37857,2018-05-21 00:08:07,0,1
49340,37857,2018-05-21 00:09:08,0,1
49342,37857,2018-05-21 00:10:09,0,1
49344,37857,2018-05-21 00:11:10,0,1
49346,37857,2018-05-21 00:12:11,0,1
49348,37857,2018-05-21 00:13:12,0,1
49350,37857,2018-05-21 00:14:13,0,1
49352,37857,2018-05-21 00:15:14,0,1
49353,37857,2018-05-21 00:16:15,0,1
49355,37857,2018-05-21 00:17:16,0,1
49356,37857,2018-05-21 00:18:04,0,1
49359,37857,2018-05-21 00:19:09,0,1
49361,37857,2018-05-21 00:20:13,0,1
49363,37857,2018-05-21 00:21:17,0,1
49365,37857,2018-05-21 00:22:21,0,1
49367,37857,2018-05-21 00:23:22,0,1
49369,37857,2018-05-21 00:24:23,0,1
49371,37857,2018-05-21 00:25:24,0,1
49373,37857,2018-05-21 00:26:25,0,1
49375,37857,2018-05-21 00:27:26,0,1
49376,37857,2018-05-21 00:28:27,0,1
49377,37857,2018-05-21 00:29:02,0,1
49379,37857,2018-05-21 00:30:07,0,1
49382,37857,2018-05-21 00:31:11,0,1
49384,37857,2018-05-21 00:32:16,0,1
49386,37857,2018-05-21 00:33:20,0,1
49388,37857,2018-05-21 00:34:24,0,1
49390,37857,2018-05-21 00:35:29,0,1
49392,37857,2018-05-21 00:36:33,0,1
49394,37857,2018-05-21 00:37:35,0,1
49396,37857,2018-05-21 00:38:36,0,1
49398,37857,2018-05-21 00:39:37,0,1
49399,37857,2018-05-21 00:40:38,0,1
49401,37857,2018-05-21 00:41:39,0,1
49402,37857,2018-05-21 00:42:04,0,1
49405,37857,2018-05-21 00:43:08,0,1
49407,37857,2018-05-21 00:44:12,0,1
49409,37857,2018-05-21 00:45:17,0,1
49411,37857,2018-05-21 00:46:21,0,1
49413,37857,2018-05-21 00:47:25,0,1
49415,37857,2018-05-21 00:48:29,0,1
49417,37857,2018-05-21 00:49:34,0,1
49419,37857,2018-05-21 00:50:38,0,1
49421,37857,2018-05-21 00:51:49,0,1
49422,37857,2018-05-21 00:52:50,0,1
49424,37857,2018-05-21 00:53:51,0,1
49425,37857,2018-05-21 00:54:02,0,1
49428,37857,2018-05-21 00:55:06,0,1
49430,37857,2018-05-21 00:56:14,0,1
49432,37857,2018-05-21 00:57:18,0,1
49434,37857,2018-05-21 00:58:23,0,1
49436,37857,2018-05-21 00:59:57,0,1
49437,37857,2018-05-21 01:00:32,0,1
49439,37857,2018-05-21 01:01:36,0,1
49441,37857,2018-05-21 01:02:01,0,1
49443,37857,2018-05-21 01:03:00,0,1
49445,37857,2018-05-21 01:04:01,0,1
49446,37857,2018-05-21 01:05:02,0,1
49447,37857,2018-05-21 01:06:03,0,1
49449,37857,2018-05-21 01:07:04,0,1
49452,37857,2018-05-21 01:08:05,0,1
49454,37857,2018-05-21 01:09:06,0,1
49456,37857,2018-05-21 01:10:07,0,1
49458,37857,2018-05-21 01:11:08,0,1
49460,37857,2018-05-21 01:12:09,0,1
49462,37857,2018-05-21 01:13:10,0,1
49464,37857,2018-05-21 01:14:11,0,1
49466,37857,2018-05-21 01:15:12,0,1
49468,37857,2018-05-21 01:16:13,0,1
49469,37857,2018-05-21 01:17:14,0,1
49471,37857,2018-05-21 01:18:15,0,1
49472,37857,2018-05-21 01:19:05,0,1
49475,37857,2018-05-21 01:20:09,0,1
49477,37857,2018-05-21 01:21:12,0,1
49479,37857,2018-05-21 01:22:17,0,1
49481,37857,2018-05-21 01:23:20,0,1
49483,37857,2018-05-21 01:24:21,0,1
49485,37857,2018-05-21 01:25:22,0,1
49487,37857,2018-05-21 01:26:23,0,1
49489,37857,2018-05-21 01:27:24,0,1
49491,37857,2018-05-21 01:28:25,0,1
49492,37857,2018-05-21 01:29:26,0,1
49493,37857,2018-05-21 01:30:27,0,1
49494,37857,2018-05-21 01:31:04,0,1
49497,37857,2018-05-21 01:32:11,0,1
49500,37857,2018-05-21 01:33:16,0,1
49502,37857,2018-05-21 01:34:21,0,1
49504,37857,2018-05-21 01:35:27,0,1
49506,37857,2018-05-21 01:36:32,0,1
49508,37857,2018-05-21 01:37:34,0,1
49510,37857,2018-05-21 01:38:35,0,1
49512,37857,2018-05-21 01:39:36,0,1
49514,37857,2018-05-21 01:40:37,0,1
49516,37857,2018-05-21 01:41:38,0,1
49517,37857,2018-05-21 01:42:39,0,1
49518,37857,2018-05-21 01:43:40,0,1
49519,37857,2018-05-21 01:44:16,0,1
49522,37857,2018-05-21 01:45:20,0,1
49525,37857,2018-05-21 01:46:43,0,1
49526,37857,2018-05-21 01:47:31,0,1
49528,37857,2018-05-21 01:48:34,0,1
49531,37857,2018-05-21 01:49:38,0,1
49533,37857,2018-05-21 01:50:44,0,1
49535,37857,2018-05-21 01:51:48,0,1
49537,37857,2018-05-21 01:52:49,0,1
49539,37857,2018-05-21 01:53:50,0,1
