,3,4,5,6
46981,34798,2018-05-12 00:00:12,1,0
46983,34798,2018-05-12 00:01:13,1,0
46984,34798,2018-05-12 00:02:14,1,0
46986,34798,2018-05-12 00:03:15,1,0
46988,34798,2018-05-12 00:04:16,1,0
46989,34798,2018-05-12 00:05:17,1,0
46991,34798,2018-05-12 00:06:18,1,0
46993,34798,2018-05-12 00:07:19,1,0
46994,34798,2018-05-12 00:08:02,1,0
46997,34798,2018-05-12 00:09:00,1,0
47001,34798,2018-05-12 00:10:10,1,0
47003,34798,2018-05-12 00:11:14,1,0
47005,34798,2018-05-12 00:12:19,1,0
47007,34798,2018-05-12 00:13:24,1,0
47009,34798,2018-05-12 00:14:26,1,0
47010,34798,2018-05-12 00:15:27,1,0
47012,34798,2018-05-12 00:16:28,1,0
47015,34798,2018-05-12 00:17:29,1,0
47017,34798,2018-05-12 00:18:30,1,0
47019,34798,2018-05-12 00:19:31,1,0
47020,34798,2018-05-12 00:20:00,1,0
47022,34798,2018-05-12 00:21:04,1,0
47024,34798,2018-05-12 00:22:08,1,0
47026,34798,2018-05-12 00:23:13,1,0
47028,34798,2018-05-12 00:24:18,1,0
47030,34798,2018-05-12 00:25:24,1,0
47032,34798,2018-05-12 00:26:38,1,0
47033,34798,2018-05-12 00:27:39,1,0
47035,34798,2018-05-12 00:28:40,1,0
47038,34798,2018-05-12 00:29:41,1,0
47040,34798,2018-05-12 00:30:42,1,0
47042,34798,2018-05-12 00:31:43,1,0
47043,34798,2018-05-12 00:32:02,1,0
47045,34798,2018-05-12 00:33:06,1,0
47047,34798,2018-05-12 00:34:10,1,0
47049,34798,2018-05-12 00:35:15,1,0
47051,34798,2018-05-12 00:36:19,1,0
47053,34798,2018-05-12 00:37:24,1,0
47055,34798,2018-05-12 00:38:50,1,0
47056,34798,2018-05-12 00:39:43,1,0
47058,34798,2018-05-12 00:40:47,1,0
47061,34798,2018-05-12 00:41:52,1,0
47063,34798,2018-05-12 00:42:54,1,0
47065,34798,2018-05-12 00:43:55,1,0
47067,34798,2018-05-12 00:44:56,1,0
47068,34798,2018-05-12 00:45:04,1,0
47070,34798,2018-05-12 00:46:09,1,0
47072,34798,2018-05-12 00:47:12,1,0
47074,34798,2018-05-12 00:48:17,1,0
47075,34798,2018-05-12 00:49:00,1,0
47077,34798,2018-05-12 00:50:01,1,0
47078,34798,2018-05-12 00:51:50,1,0
47079,34798,2018-05-12 00:52:56,1,0
47080,34798,2018-05-12 00:54:00,1,0
47082,34798,2018-05-12 00:55:06,1,0
47084,34798,2018-05-12 00:56:07,1,0
47086,34798,2018-05-12 00:57:08,1,0
47088,34798,2018-05-12 00:58:09,1,0
47090,34798,2018-05-12 00:59:10,1,0
47092,34798,2018-05-12 01:00:11,1,0
47094,34798,2018-05-12 01:01:12,1,0
47096,34798,2018-05-12 01:02:13,1,0
47097,34798,2018-05-12 01:03:14,1,0
47099,34798,2018-05-12 01:04:15,1,0
47100,34798,2018-05-12 01:05:04,1,0
47104,34798,2018-05-12 01:06:09,1,0
47106,34798,2018-05-12 01:07:13,1,0
47108,34798,2018-05-12 01:08:18,1,0
47110,34798,2018-05-12 01:09:20,1,0
47112,34798,2018-05-12 01:10:21,1,0
47114,34798,2018-05-12 01:11:22,1,0
47116,34798,2018-05-12 01:12:23,1,0
47118,34798,2018-05-12 01:13:24,1,0
47120,34798,2018-05-12 01:14:25,1,0
47121,34798,2018-05-12 01:15:26,1,0
47123,34798,2018-05-12 01:16:27,1,0
47124,34798,2018-05-12 01:17:04,1,0
47127,34798,2018-05-12 01:18:09,1,0
47129,34798,2018-05-12 01:19:13,1,0
47131,34798,2018-05-12 01:20:31,1,0
47132,34798,2018-05-12 01:21:23,1,0
47134,34798,2018-05-12 01:22:27,1,0
47137,34798,2018-05-12 01:23:31,1,0
47139,34798,2018-05-12 01:24:35,1,0
47141,34798,2018-05-12 01:25:36,1,0
47143,34798,2018-05-12 01:26:37,1,0
47145,34798,2018-05-12 01:27:38,1,0
47146,34798,2018-05-12 01:28:39,1,0
47147,34798,2018-05-12 01:29:03,1,0
47149,34798,2018-05-12 01:30:07,1,0
47152,34798,2018-05-12 01:31:11,1,0
47154,34798,2018-05-12 01:32:16,1,0
47156,34798,2018-05-12 01:33:20,1,0
47158,34798,2018-05-12 01:34:45,1,0
47159,34798,2018-05-12 01:35:31,1,0
47161,34798,2018-05-12 01:36:35,1,0
47164,34798,2018-05-12 01:37:40,1,0
47166,34798,2018-05-12 01:38:44,1,0
47168,34798,2018-05-12 01:39:49,1,0
47170,34798,2018-05-12 01:40:51,1,0
47171,34798,2018-05-12 01:41:52,1,0
47172,34798,2018-05-12 01:42:08,1,0
47174,34798,2018-05-12 01:43:13,1,0
47177,34798,2018-05-12 01:44:18,1,0
47179,34798,2018-05-12 01:45:25,1,0
47181,34798,2018-05-12 01:46:30,1,0
47183,34798,2018-05-12 01:47:34,1,0
47185,34798,2018-05-12 01:48:38,1,0
47187,34798,2018-05-12 01:49:42,1,0
47188,34798,2018-05-12 01:50:00,1,0
47190,34798,2018-05-12 01:51:01,1,0
47192,34798,2018-05-12 01:52:02,1,0
47193,34798,2018-05-12 01:53:03,1,0
47194,34798,2018-05-12 01:54:04,1,0
47196,34798,2018-05-12 01:55:05,1,0
47199,34798,2018-05-12 01:56:06,1,0
47201,34798,2018-05-12 01:57:07,1,0
47203,34798,2018-05-12 01:58:08,1,0
47205,34798,2018-05-12 01:59:09,1,0
47207,34798,2018-05-12 02:00:10,1,0
47209,34798,2018-05-12 02:01:11,1,0
47211,34798,2018-05-12 02:02:12,1,0
47213,34798,2018-05-12 02:03:13,1,0
47215,34798,2018-05-12 02:04:14,1,0
47216,34798,2018-05-12 02:05:15,1,0
47217,34798,2018-05-12 02:06:16,1,0
47219,34798,2018-05-12 02:07:17,1,0
47222,34798,2018-05-12 02:08:18,1,0
47224,34798,2018-05-12 02:09:19,1,0
47226,34798,2018-05-12 02:10:20,1,0
47228,34798,2018-05-12 02:11:21,1,0
47230,34798,2018-05-12 02:12:22,1,0
47232,34798,2018-05-12 02:13:23,1,0
47234,34798,2018-05-12 02:14:24,1,0
47236,34798,2018-05-12 02:15:25,1,0
47238,34798,2018-05-12 02:16:26,1,0
47239,34798,2018-05-12 02:17:27,1,0
47240,34798,2018-05-12 02:18:23,1,0
47242,34798,2018-05-12 02:19:28,1,0
47246,34798,2018-05-12 02:20:30,1,0
47248,34798,2018-05-12 02:21:31,1,0
47250,34798,2018-05-12 02:22:32,1,0
47252,34798,2018-05-12 02:23:33,1,0
47254,34798,2018-05-12 02:24:34,1,0
47256,34798,2018-05-12 02:25:35,1,0
47258,34798,2018-05-12 02:26:36,1,0
47260,34798,2018-05-12 02:27:37,1,0
47262,34798,2018-05-12 02:28:38,1,0
47263,34798,2018-05-12 02:29:39,1,0
47264,34798,2018-05-12 02:30:19,1,0
47266,34798,2018-05-12 02:31:22,1,0
47269,34798,2018-05-12 02:32:27,1,0
47271,34798,2018-05-12 02:33:32,1,0
47273,34798,2018-05-12 02:34:37,1,0
47275,34798,2018-05-12 02:35:41,1,0
47277,34798,2018-05-12 02:36:46,1,0
47279,34798,2018-05-12 02:37:46,1,0
47281,34798,2018-05-12 02:38:47,1,0
47283,34798,2018-05-12 02:39:48,1,0
47284,34798,2018-05-12 02:40:00,1,0
47286,34798,2018-05-12 02:41:50,1,0
47287,34798,2018-05-12 02:42:20,1,0
47289,34798,2018-05-12 02:43:24,1,0
47292,34798,2018-05-12 02:44:28,1,0
47294,34798,2018-05-12 02:45:32,1,0
47296,34798,2018-05-12 02:46:37,1,0
47298,34798,2018-05-12 02:47:42,1,0
47300,34798,2018-05-12 02:48:46,1,0
47302,34798,2018-05-12 02:49:51,1,0
47304,34798,2018-05-12 02:50:55,1,0
47306,34798,2018-05-12 02:51:59,1,0
47307,34798,2018-05-12 02:52:00,1,0
47309,34798,2018-05-12 02:53:01,1,0
47310,34798,2018-05-12 02:54:02,1,0
47312,34798,2018-05-12 02:55:03,1,0
47315,34798,2018-05-12 02:56:04,1,0
47317,34798,2018-05-12 02:57:05,1,0
47319,34798,2018-05-12 02:58:06,1,0
47321,34798,2018-05-12 02:59:07,1,0
47323,34798,2018-05-12 03:00:08,1,0
47325,34798,2018-05-12 03:01:09,1,0
47327,34798,2018-05-12 03:02:10,1,0
47329,34798,2018-05-12 03:03:11,1,0
47331,34798,2018-05-12 03:04:12,1,0
47332,34798,2018-05-12 03:05:13,1,0
47333,34798,2018-05-12 03:06:14,1,0
47335,34798,2018-05-12 03:07:15,1,0
47338,34798,2018-05-12 03:08:16,1,0
47339,34798,2018-05-12 03:09:17,1,0
47341,34798,2018-05-12 03:10:18,1,0
47344,34798,2018-05-12 03:11:19,1,0
47346,34798,2018-05-12 03:12:20,1,0
47348,34798,2018-05-12 03:13:21,1,0
47350,34798,2018-05-12 03:14:22,1,0
47352,34798,2018-05-12 03:15:23,1,0
47353,34798,2018-05-12 03:16:15,1,0
47355,34798,2018-05-12 03:17:19,1,0
47357,34798,2018-05-12 03:18:26,1,0
47358,34798,2018-05-12 03:19:27,1,0
47360,34798,2018-05-12 03:20:28,1,0
47363,34798,2018-05-12 03:21:01,1,0
47366,34798,2018-05-12 03:22:30,1,0
47368,34798,2018-05-12 03:23:31,1,0
47369,34798,2018-05-12 03:24:01,1,0
47371,34798,2018-05-12 03:25:05,1,0
47373,34798,2018-05-12 03:26:08,1,0
47375,34798,2018-05-12 03:27:12,1,0
47377,34798,2018-05-12 03:28:16,1,0
47379,34798,2018-05-12 03:29:20,1,0
47381,34798,2018-05-12 03:30:38,1,0
47382,34798,2018-05-12 03:31:39,1,0
47384,34798,2018-05-12 03:32:40,1,0
47387,34798,2018-05-12 03:33:41,1,0
47389,34798,2018-05-12 03:34:42,1,0
47391,34798,2018-05-12 03:35:43,1,0
47393,34798,2018-05-12 03:36:44,1,0
47394,34798,2018-05-12 03:37:01,1,0
47396,34798,2018-05-12 03:38:05,1,0
47398,34798,2018-05-12 03:39:09,1,0
47400,34798,2018-05-12 03:40:13,1,0
47402,34798,2018-05-12 03:41:17,1,0
47404,34798,2018-05-12 03:42:50,1,0
47405,34798,2018-05-12 03:43:36,1,0
47407,34798,2018-05-12 03:44:41,1,0
47410,34798,2018-05-12 03:45:44,1,0
47412,34798,2018-05-12 03:46:49,1,0
47414,34798,2018-05-12 03:47:52,1,0
47416,34798,2018-05-12 03:48:56,1,0
47418,34798,2018-05-12 03:49:57,1,0
47419,34798,2018-05-12 03:50:00,1,0
47421,34798,2018-05-12 03:51:04,1,0
47423,34798,2018-05-12 03:52:09,1,0
47424,34798,2018-05-12 03:53:00,1,0
47426,34798,2018-05-12 03:54:01,1,0
47427,34798,2018-05-12 03:55:02,1,0
47429,34798,2018-05-12 03:56:03,1,0
47432,34798,2018-05-12 03:57:04,1,0
47434,34798,2018-05-12 03:58:05,1,0
47436,34798,2018-05-12 03:59:06,1,0
47438,34798,2018-05-12 04:00:07,1,0
47440,34798,2018-05-12 04:01:08,1,0
47442,34798,2018-05-12 04:02:09,1,0
