,3
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
46968,35995
47082,36136
47084,36136
47086,36136
47088,36136
47089,36136
47091,36136
47092,36136
47094,36136
47096,36136
47097,36136
47099,36136
47102,36136
47104,36136
47106,36136
47108,36136
47109,36136
47111,36136
47113,36136
47115,36136
47117,36136
47119,36136
47120,36136
47122,36136
47125,36136
47127,36136
47129,36136
47130,36136
47132,36136
47134,36136
47136,36136
47138,36136
47140,36136
47142,36136
47143,36136
47145,36136
47147,36136
47150,36136
47152,36136
47153,36136
47155,36136
47157,36136
47159,36136
47161,36136
47163,36136
47165,36136
47166,36136
47168,36136
47170,36136
47173,36136
47174,36136
47176,36136
47178,36136
47180,36136
47182,36136
47184,36136
47186,36136
47188,36136
47189,36136
47191,36136
47193,36136
47196,36136
47197,36136
47199,36136
47201,36136
47203,36136
47205,36136
47207,36136
47209,36136
47210,36136
47211,36136
47213,36136
47215,36136
47218,36136
47219,36136
47221,36136
47223,36136
47225,36136
47227,36136
47229,36136
47231,36136
47233,36136
47234,36136
47236,36136
47237,36136
47240,36136
47242,36136
47244,36136
47246,36136
47248,36136
47250,36136
47252,36136
47254,36136
47256,36136
47257,36136
47258,36136
47260,36136
47263,36136
47265,36136
47267,36136
47269,36136
47271,36136
47273,36136
47275,36136
47277,36136
47279,36136
47280,36136
47281,36136
47283,36136
47286,36136
47288,36136
47290,36136
47292,36136
47294,36136
47296,36136
47298,36136
47300,36136
47302,36136
47303,36136
47304,36136
47306,36136
47309,36136
47311,36136
47313,36136
47315,36136
47317,36136
47319,36136
47321,36136
47323,36136
47325,36136
47325,36136
47328,36136
47328,36136
47333,36136
47333,36136
47337,36136
47337,36136
47341,36136
47341,36136
47345,36136
47345,36136
47348,36136
47348,36136
47351,36136
47351,36136
47356,36136
47356,36136
47360,36136
47360,36136
47364,36136
47364,36136
47368,36136
47368,36136
47371,36136
47371,36136
47374,36136
47374,36136
47379,36136
47379,36136
47383,36136
47383,36136
47387,36136
47387,36136
47391,36136
47391,36136
47394,36136
47394,36136
47397,36136
47397,36136
47402,36136
47402,36136
47406,36136
47406,36136
47410,36136
47410,36136
47413,36136
47413,36136
47417,36136
47417,36136
47420,36136
47420,36136
47425,36136
47425,36136
47429,36136
47429,36136
47433,36136
47433,36136
47436,36136
47436,36136
47440,36136
47440,36136
47440,36136
47447,36136
47447,36136
47447,36136
47453,36136
47453,36136
47453,36136
47458,36136
47458,36136
47458,36136
47462,36136
47462,36136
47462,36136
47462,36136
47471,36136
47471,36136
47471,36136
47471,36136
47478,36136
47478,36136
47478,36136
47478,36136
47485,36136
47485,36136
47485,36136
47485,36136
47494,36136
47494,36136
47494,36136
47494,36136
47501,36136
47501,36136
47501,36136
47501,36136
47508,36136
47508,36136
47508,36136
47508,36136
47517,36136
47517,36136
47517,36136
47517,36136
47524,36136
47524,36136
47524,36136
47524,36136
47531,36136
47531,36136
47531,36136
47531,36136
47540,36136
