,3,4,5,6
3075,30321,2018-05-12 00:00:01,1,0
3077,30321,2018-05-12 00:01:02,1,0
3079,30321,2018-05-12 00:02:03,1,0
3081,30321,2018-05-12 00:03:04,1,0
3083,30321,2018-05-12 00:04:05,1,0
3085,30321,2018-05-12 00:05:06,1,0
3086,30321,2018-05-12 00:06:01,1,0
3088,30321,2018-05-12 00:07:06,1,0
3090,30321,2018-05-12 00:08:09,1,0
3092,30321,2018-05-12 00:09:05,1,0
3095,30321,2018-05-12 00:10:11,1,0
3097,30321,2018-05-12 00:11:12,1,0
3099,30321,2018-05-12 00:12:13,1,0
3101,30321,2018-05-12 00:13:14,1,0
3103,30321,2018-05-12 00:14:15,1,0
3105,30321,2018-05-12 00:15:16,1,0
3107,30321,2018-05-12 00:16:17,1,0
3109,30321,2018-05-12 00:17:18,1,0
3111,30321,2018-05-12 00:18:19,1,0
3113,30321,2018-05-12 00:19:20,1,0
3114,30321,2018-05-12 00:20:02,1,0
3117,30321,2018-05-12 00:21:06,1,0
3119,30321,2018-05-12 00:22:23,1,0
3121,30321,2018-05-12 00:23:24,1,0
3123,30321,2018-05-12 00:24:25,1,0
3125,30321,2018-05-12 00:25:26,1,0
3127,30321,2018-05-12 00:26:27,1,0
3129,30321,2018-05-12 00:27:28,1,0
3131,30321,2018-05-12 00:28:29,1,0
3133,30321,2018-05-12 00:29:30,1,0
3135,30321,2018-05-12 00:30:31,1,0
3137,30321,2018-05-12 00:31:32,1,0
3138,30321,2018-05-12 00:32:02,1,0
3141,30321,2018-05-12 00:33:07,1,0
3143,30321,2018-05-12 00:34:23,1,0
3145,30321,2018-05-12 00:35:27,1,0
3147,30321,2018-05-12 00:36:31,1,0
3149,30321,2018-05-12 00:37:35,1,0
3151,30321,2018-05-12 00:38:39,1,0
3153,30321,2018-05-12 00:39:40,1,0
3155,30321,2018-05-12 00:40:41,1,0
3157,30321,2018-05-12 00:41:42,1,0
3159,30321,2018-05-12 00:42:43,1,0
3161,30321,2018-05-12 00:43:44,1,0
3162,30321,2018-05-12 00:44:00,1,0
3165,30321,2018-05-12 00:45:04,1,0
3167,30321,2018-05-12 00:46:19,1,0
3169,30321,2018-05-12 00:47:24,1,0
3171,30321,2018-05-12 00:48:27,1,0
3173,30321,2018-05-12 00:49:31,1,0
3175,30321,2018-05-12 00:50:35,1,0
3177,30321,2018-05-12 00:51:38,1,0
3179,30321,2018-05-12 00:52:41,1,0
3181,30321,2018-05-12 00:53:45,1,0
3183,30321,2018-05-12 00:54:50,1,0
3185,30321,2018-05-12 00:55:54,1,0
3187,30321,2018-05-12 00:56:09,1,0
3190,30321,2018-05-12 00:57:58,1,0
3191,30321,2018-05-12 00:58:13,1,0
3193,30321,2018-05-12 00:59:16,1,0
3194,30321,2018-05-12 01:00:00,1,0
3196,30321,2018-05-12 01:01:01,1,0
3198,30321,2018-05-12 01:02:02,1,0
3200,30321,2018-05-12 01:03:03,1,0
3202,30321,2018-05-12 01:04:04,1,0
3204,30321,2018-05-12 01:05:05,1,0
3206,30321,2018-05-12 01:06:06,1,0
3208,30321,2018-05-12 01:07:07,1,0
3210,30321,2018-05-12 01:08:01,1,0
3213,30321,2018-05-12 01:09:09,1,0
3214,30321,2018-05-12 01:10:05,1,0
3216,30321,2018-05-12 01:11:08,1,0
3218,30321,2018-05-12 01:12:11,1,0
3220,30321,2018-05-12 01:13:13,1,0
3222,30321,2018-05-12 01:14:14,1,0
3224,30321,2018-05-12 01:15:15,1,0
3226,30321,2018-05-12 01:16:16,1,0
3228,30321,2018-05-12 01:17:17,1,0
3230,30321,2018-05-12 01:18:18,1,0
3232,30321,2018-05-12 01:19:19,1,0
3235,30321,2018-05-12 01:20:20,1,0
3237,30321,2018-05-12 01:21:21,1,0
3239,30321,2018-05-12 01:22:22,1,0
3240,30321,2018-05-12 01:23:01,1,0
3242,30321,2018-05-12 01:24:06,1,0
3244,30321,2018-05-12 01:25:10,1,0
3246,30321,2018-05-12 01:26:13,1,0
3248,30321,2018-05-12 01:27:17,1,0
3250,30321,2018-05-12 01:28:21,1,0
3252,30321,2018-05-12 01:29:25,1,0
3254,30321,2018-05-12 01:30:29,1,0
