,3,4,5,6
3009,28185,2018-05-06 00:00:06,0,1
3011,28185,2018-05-06 00:01:07,0,1
3013,28185,2018-05-06 00:02:08,0,1
3015,28185,2018-05-06 00:03:09,0,1
3017,28185,2018-05-06 00:04:10,0,1
3019,28185,2018-05-06 00:05:11,0,1
3021,28185,2018-05-06 00:06:12,0,1
3023,28185,2018-05-06 00:07:13,0,1
3025,28185,2018-05-06 00:08:14,0,1
3027,28185,2018-05-06 00:09:15,0,1
3028,28185,2018-05-06 00:10:01,0,1
3030,28185,2018-05-06 00:11:05,0,1
3032,28185,2018-05-06 00:12:18,0,1
3034,28185,2018-05-06 00:13:19,0,1
3036,28185,2018-05-06 00:14:20,0,1
3038,28185,2018-05-06 00:15:21,0,1
3040,28185,2018-05-06 00:16:22,0,1
3042,28185,2018-05-06 00:17:23,0,1
3044,28185,2018-05-06 00:18:24,0,1
3046,28185,2018-05-06 00:19:25,0,1
3048,28185,2018-05-06 00:20:26,0,1
3050,28185,2018-05-06 00:21:27,0,1
3052,28185,2018-05-06 00:22:28,0,1
3053,28185,2018-05-06 00:23:02,0,1
3055,28185,2018-05-06 00:24:20,0,1
3057,28185,2018-05-06 00:25:26,0,1
3059,28185,2018-05-06 00:26:29,0,1
3061,28185,2018-05-06 00:27:33,0,1
3063,28185,2018-05-06 00:28:34,0,1
3065,28185,2018-05-06 00:29:35,0,1
3067,28185,2018-05-06 00:30:36,0,1
3069,28185,2018-05-06 00:31:37,0,1
3071,28185,2018-05-06 00:32:38,0,1
3073,28185,2018-05-06 00:33:39,0,1
3075,28185,2018-05-06 00:34:40,0,1
3077,28185,2018-05-06 00:35:41,0,1
3078,28185,2018-05-06 00:36:18,0,1
3080,28185,2018-05-06 00:37:21,0,1
3082,28185,2018-05-06 00:38:25,0,1
3084,28185,2018-05-06 00:39:29,0,1
3086,28185,2018-05-06 00:40:33,0,1
3088,28185,2018-05-06 00:41:37,0,1
3090,28185,2018-05-06 00:42:41,0,1
3092,28185,2018-05-06 00:43:45,0,1
3094,28185,2018-05-06 00:44:48,0,1
3096,28185,2018-05-06 00:45:51,0,1
3098,28185,2018-05-06 00:46:52,0,1
3100,28185,2018-05-06 00:47:53,0,1
3101,28185,2018-05-06 00:48:13,0,1
3103,28185,2018-05-06 00:49:16,0,1
3105,28185,2018-05-06 00:50:20,0,1
