,3,4,5,6
3031,29785,2018-05-10 00:00:21,0,1
3033,29785,2018-05-10 00:01:30,0,1
3035,29785,2018-05-10 00:02:31,0,1
3037,29785,2018-05-10 00:03:32,0,1
3039,29785,2018-05-10 00:04:33,0,1
3041,29785,2018-05-10 00:05:34,0,1
3043,29785,2018-05-10 00:06:35,0,1
3045,29785,2018-05-10 00:07:36,0,1
3046,29785,2018-05-10 00:08:03,0,1
3048,29785,2018-05-10 00:09:06,0,1
3050,29785,2018-05-10 00:10:10,0,1
3052,29785,2018-05-10 00:11:14,0,1
3054,29785,2018-05-10 00:12:17,0,1
3056,29785,2018-05-10 00:13:34,0,1
3058,29785,2018-05-10 00:14:38,0,1
3060,29785,2018-05-10 00:15:42,0,1
3062,29785,2018-05-10 00:16:45,0,1
3064,29785,2018-05-10 00:17:46,0,1
3066,29785,2018-05-10 00:18:47,0,1
3068,29785,2018-05-10 00:19:48,0,1
3069,29785,2018-05-10 00:20:00,0,1
3071,29785,2018-05-10 00:21:04,0,1
3073,29785,2018-05-10 00:22:08,0,1
3075,29785,2018-05-10 00:23:12,0,1
3077,29785,2018-05-10 00:24:17,0,1
3079,29785,2018-05-10 00:25:34,0,1
3081,29785,2018-05-10 00:26:38,0,1
3083,29785,2018-05-10 00:27:42,0,1
3085,29785,2018-05-10 00:28:47,0,1
3087,29785,2018-05-10 00:29:51,0,1
3089,29785,2018-05-10 00:30:56,0,1
3091,29785,2018-05-10 00:32:00,0,1
3093,29785,2018-05-10 00:33:01,0,1
3095,29785,2018-05-10 00:34:02,0,1
3097,29785,2018-05-10 00:35:03,0,1
3099,29785,2018-05-10 00:36:04,0,1
3101,29785,2018-05-10 00:37:05,0,1
3103,29785,2018-05-10 00:38:06,0,1
3105,29785,2018-05-10 00:39:07,0,1
3107,29785,2018-05-10 00:40:08,0,1
3109,29785,2018-05-10 00:41:09,0,1
3111,29785,2018-05-10 00:42:10,0,1
3113,29785,2018-05-10 00:43:11,0,1
3115,29785,2018-05-10 00:44:12,0,1
3116,29785,2018-05-10 00:45:03,0,1
3118,29785,2018-05-10 00:46:07,0,1
3120,29785,2018-05-10 00:47:11,0,1
3122,29785,2018-05-10 00:48:15,0,1
3124,29785,2018-05-10 00:49:17,0,1
3126,29785,2018-05-10 00:50:18,0,1
3128,29785,2018-05-10 00:51:19,0,1
3130,29785,2018-05-10 00:52:20,0,1
3132,29785,2018-05-10 00:53:21,0,1
3134,29785,2018-05-10 00:54:22,0,1
3136,29785,2018-05-10 00:55:23,0,1
3138,29785,2018-05-10 00:56:24,0,1
3140,29785,2018-05-10 00:57:25,0,1
3141,29785,2018-05-10 00:58:00,0,1
3143,29785,2018-05-10 00:59:05,0,1
3145,29785,2018-05-10 01:00:09,0,1
3147,29785,2018-05-10 01:01:27,0,1
3149,29785,2018-05-10 01:02:30,0,1
3151,29785,2018-05-10 01:03:31,0,1
3153,29785,2018-05-10 01:04:31,0,1
3155,29785,2018-05-10 01:05:32,0,1
3157,29785,2018-05-10 01:06:33,0,1
3159,29785,2018-05-10 01:07:34,0,1
3161,29785,2018-05-10 01:08:35,0,1
3163,29785,2018-05-10 01:09:36,0,1
3165,29785,2018-05-10 01:10:37,0,1
3166,29785,2018-05-10 01:11:03,0,1
3168,29785,2018-05-10 01:12:06,0,1
3170,29785,2018-05-10 01:13:23,0,1
3172,29785,2018-05-10 01:14:29,0,1
3174,29785,2018-05-10 01:15:33,0,1
3176,29785,2018-05-10 01:16:37,0,1
3178,29785,2018-05-10 01:17:41,0,1
3180,29785,2018-05-10 01:18:45,0,1
3182,29785,2018-05-10 01:19:46,0,1
3184,29785,2018-05-10 01:20:47,0,1
3186,29785,2018-05-10 01:21:48,0,1
3188,29785,2018-05-10 01:22:49,0,1
3189,29785,2018-05-10 01:23:02,0,1
3191,29785,2018-05-10 01:24:06,0,1
3193,29785,2018-05-10 01:25:23,0,1
3195,29785,2018-05-10 01:26:26,0,1
3197,29785,2018-05-10 01:27:30,0,1
3199,29785,2018-05-10 01:28:34,0,1
3201,29785,2018-05-10 01:29:37,0,1
3203,29785,2018-05-10 01:30:42,0,1
3205,29785,2018-05-10 01:31:46,0,1
3207,29785,2018-05-10 01:32:51,0,1
3209,29785,2018-05-10 01:33:56,0,1
3210,29785,2018-05-10 01:34:00,0,1
3212,29785,2018-05-10 01:35:01,0,1
3213,29785,2018-05-10 01:36:02,0,1
3215,29785,2018-05-10 01:37:03,0,1
3217,29785,2018-05-10 01:38:04,0,1
3219,29785,2018-05-10 01:39:05,0,1
3221,29785,2018-05-10 01:40:06,0,1
3223,29785,2018-05-10 01:41:07,0,1
3225,29785,2018-05-10 01:42:08,0,1
3227,29785,2018-05-10 01:43:09,0,1
3229,29785,2018-05-10 01:44:10,0,1
3231,29785,2018-05-10 01:45:11,0,1
3232,29785,2018-05-10 01:46:00,0,1
3234,29785,2018-05-10 01:47:05,0,1
3236,29785,2018-05-10 01:48:10,0,1
3238,29785,2018-05-10 01:49:15,0,1
3239,29785,2018-05-10 01:50:39,0,1
3240,29785,2018-05-10 01:51:42,0,1
3241,29785,2018-05-10 01:52:46,0,1
3242,29785,2018-05-10 01:53:19,0,1
3244,29785,2018-05-10 01:54:20,0,1
3246,29785,2018-05-10 01:55:21,0,1
3248,29785,2018-05-10 01:56:22,0,1
3249,29785,2018-05-10 01:57:00,0,1
3251,29785,2018-05-10 01:58:07,0,1
3253,29785,2018-05-10 01:59:10,0,1
3255,29785,2018-05-10 02:00:14,0,1
3257,29785,2018-05-10 02:01:27,0,1
3259,29785,2018-05-10 02:02:28,0,1
3261,29785,2018-05-10 02:03:29,0,1
3263,29785,2018-05-10 02:04:30,0,1
3265,29785,2018-05-10 02:05:31,0,1
3267,29785,2018-05-10 02:06:32,0,1
3269,29785,2018-05-10 02:07:33,0,1
3271,29785,2018-05-10 02:08:34,0,1
3273,29785,2018-05-10 02:09:35,0,1
3274,29785,2018-05-10 02:10:03,0,1
3276,29785,2018-05-10 02:11:06,0,1
3278,29785,2018-05-10 02:12:09,0,1
3280,29785,2018-05-10 02:13:25,0,1
3282,29785,2018-05-10 02:14:29,0,1
3284,29785,2018-05-10 02:15:33,0,1
3286,29785,2018-05-10 02:16:36,0,1
3288,29785,2018-05-10 02:17:40,0,1
3290,29785,2018-05-10 02:18:44,0,1
3292,29785,2018-05-10 02:19:45,0,1
3294,29785,2018-05-10 02:20:46,0,1
3296,29785,2018-05-10 02:21:47,0,1
3298,29785,2018-05-10 02:22:48,0,1
3299,29785,2018-05-10 02:23:00,0,1
3301,29785,2018-05-10 02:24:06,0,1
3303,29785,2018-05-10 02:25:22,0,1
3305,29785,2018-05-10 02:26:25,0,1
3307,29785,2018-05-10 02:27:28,0,1
3309,29785,2018-05-10 02:28:32,0,1
3311,29785,2018-05-10 02:29:35,0,1
3313,29785,2018-05-10 02:30:40,0,1
3315,29785,2018-05-10 02:31:44,0,1
3317,29785,2018-05-10 02:32:53,0,1
3319,29785,2018-05-10 02:33:56,0,1
3321,29785,2018-05-10 02:35:00,0,1
3323,29785,2018-05-10 02:36:01,0,1
3325,29785,2018-05-10 02:37:02,0,1
3327,29785,2018-05-10 02:38:03,0,1
3329,29785,2018-05-10 02:39:04,0,1
3331,29785,2018-05-10 02:40:05,0,1
3333,29785,2018-05-10 02:41:06,0,1
3335,29785,2018-05-10 02:42:07,0,1
3337,29785,2018-05-10 02:43:08,0,1
3339,29785,2018-05-10 02:44:09,0,1
3341,29785,2018-05-10 02:45:10,0,1
3342,29785,2018-05-10 02:46:00,0,1
3344,29785,2018-05-10 02:47:04,0,1
3346,29785,2018-05-10 02:48:10,0,1
3348,29785,2018-05-10 02:49:14,0,1
3350,29785,2018-05-10 02:50:15,0,1
3352,29785,2018-05-10 02:51:16,0,1
3354,29785,2018-05-10 02:52:17,0,1
3356,29785,2018-05-10 02:53:18,0,1
3358,29785,2018-05-10 02:54:19,0,1
3360,29785,2018-05-10 02:55:20,0,1
3362,29785,2018-05-10 02:56:21,0,1
3364,29785,2018-05-10 02:57:22,0,1
3366,29785,2018-05-10 02:58:23,0,1
3367,29785,2018-05-10 02:59:03,0,1
3369,29785,2018-05-10 03:00:07,0,1
3371,29785,2018-05-10 03:01:23,0,1
3373,29785,2018-05-10 03:02:27,0,1
3375,29785,2018-05-10 03:03:28,0,1
3377,29785,2018-05-10 03:04:29,0,1
3379,29785,2018-05-10 03:05:30,0,1
3381,29785,2018-05-10 03:06:31,0,1
3383,29785,2018-05-10 03:07:32,0,1
3385,29785,2018-05-10 03:08:33,0,1
3387,29785,2018-05-10 03:09:34,0,1
3389,29785,2018-05-10 03:10:35,0,1
3391,29785,2018-05-10 03:11:36,0,1
3392,29785,2018-05-10 03:12:02,0,1
3394,29785,2018-05-10 03:13:19,0,1
3396,29785,2018-05-10 03:14:22,0,1
3398,29785,2018-05-10 03:15:26,0,1
3400,29785,2018-05-10 03:16:30,0,1
3402,29785,2018-05-10 03:17:33,0,1
3404,29785,2018-05-10 03:18:38,0,1
3406,29785,2018-05-10 03:19:44,0,1
3408,29785,2018-05-10 03:20:45,0,1
3410,29785,2018-05-10 03:21:46,0,1
3412,29785,2018-05-10 03:22:47,0,1
3413,29785,2018-05-10 03:23:01,0,1
3415,29785,2018-05-10 03:24:05,0,1
3417,29785,2018-05-10 03:25:21,0,1
3419,29785,2018-05-10 03:26:24,0,1
3421,29785,2018-05-10 03:27:28,0,1
3423,29785,2018-05-10 03:28:32,0,1
3425,29785,2018-05-10 03:29:36,0,1
3427,29785,2018-05-10 03:30:39,0,1
3429,29785,2018-05-10 03:31:43,0,1
3431,29785,2018-05-10 03:32:47,0,1
3433,29785,2018-05-10 03:33:51,0,1
3435,29785,2018-05-10 03:34:54,0,1
3437,29785,2018-05-10 03:35:58,0,1
3438,29785,2018-05-10 03:36:00,0,1
3439,29785,2018-05-10 03:37:01,0,1
3441,29785,2018-05-10 03:38:02,0,1
3443,29785,2018-05-10 03:39:03,0,1
3445,29785,2018-05-10 03:40:04,0,1
3447,29785,2018-05-10 03:41:05,0,1
3449,29785,2018-05-10 03:42:06,0,1
3451,29785,2018-05-10 03:43:07,0,1
3453,29785,2018-05-10 03:44:08,0,1
3455,29785,2018-05-10 03:45:09,0,1
3457,29785,2018-05-10 03:46:10,0,1
3459,29785,2018-05-10 03:47:11,0,1
3461,29785,2018-05-10 03:48:12,0,1
3462,29785,2018-05-10 03:49:06,0,1
3464,29785,2018-05-10 03:50:10,0,1
3466,29785,2018-05-10 03:51:14,0,1
3468,29785,2018-05-10 03:52:16,0,1
3470,29785,2018-05-10 03:53:17,0,1
3472,29785,2018-05-10 03:54:18,0,1
3474,29785,2018-05-10 03:55:19,0,1
3476,29785,2018-05-10 03:56:20,0,1
3478,29785,2018-05-10 03:57:21,0,1
3480,29785,2018-05-10 03:58:22,0,1
3482,29785,2018-05-10 03:59:23,0,1
3484,29785,2018-05-10 04:00:24,0,1
3485,29785,2018-05-10 04:01:03,0,1
3487,29785,2018-05-10 04:02:07,0,1
3489,29785,2018-05-10 04:03:11,0,1
3491,29785,2018-05-10 04:04:15,0,1
3493,29785,2018-05-10 04:05:18,0,1
3495,29785,2018-05-10 04:06:22,0,1
3497,29785,2018-05-10 04:07:26,0,1
3499,29785,2018-05-10 04:08:30,0,1
3501,29785,2018-05-10 04:09:33,0,1
3503,29785,2018-05-10 04:10:34,0,1
3505,29785,2018-05-10 04:11:35,0,1
3507,29785,2018-05-10 04:12:36,0,1
3508,29785,2018-05-10 04:13:01,0,1
3510,29785,2018-05-10 04:14:05,0,1
3512,29785,2018-05-10 04:15:08,0,1
3514,29785,2018-05-10 04:16:11,0,1
3516,29785,2018-05-10 04:17:14,0,1
3518,29785,2018-05-10 04:18:20,0,1
3520,29785,2018-05-10 04:19:23,0,1
3522,29785,2018-05-10 04:20:27,0,1
3524,29785,2018-05-10 04:21:31,0,1
3526,29785,2018-05-10 04:22:34,0,1
3528,29785,2018-05-10 04:23:38,0,1
3530,29785,2018-05-10 04:24:48,0,1
3532,29785,2018-05-10 04:25:49,0,1
3534,29785,2018-05-10 04:26:50,0,1
3535,29785,2018-05-10 04:27:02,0,1
3537,29785,2018-05-10 04:28:06,0,1
3539,29785,2018-05-10 04:29:10,0,1
3541,29785,2018-05-10 04:30:14,0,1
3543,29785,2018-05-10 04:31:18,0,1
3545,29785,2018-05-10 04:32:21,0,1
3547,29785,2018-05-10 04:33:24,0,1
3549,29785,2018-05-10 04:34:27,0,1
3551,29785,2018-05-10 04:35:31,0,1
3553,29785,2018-05-10 04:36:47,0,1
3554,29785,2018-05-10 04:37:00,0,1
3556,29785,2018-05-10 04:38:01,0,1
3558,29785,2018-05-10 04:39:02,0,1
3560,29785,2018-05-10 04:40:03,0,1
3561,29785,2018-05-10 04:41:02,0,1
3563,29785,2018-05-10 04:42:05,0,1
3565,29785,2018-05-10 04:43:06,0,1
3567,29785,2018-05-10 04:44:07,0,1
3569,29785,2018-05-10 04:45:08,0,1
3571,29785,2018-05-10 04:46:09,0,1
3573,29785,2018-05-10 04:47:10,0,1
3575,29785,2018-05-10 04:48:11,0,1
3577,29785,2018-05-10 04:49:12,0,1
3579,29785,2018-05-10 04:50:13,0,1
3581,29785,2018-05-10 04:51:14,0,1
3583,29785,2018-05-10 04:52:15,0,1
3585,29785,2018-05-10 04:53:16,0,1
3587,29785,2018-05-10 04:54:17,0,1
3588,29785,2018-05-10 04:55:03,0,1
3590,29785,2018-05-10 04:56:09,0,1
3592,29785,2018-05-10 04:57:12,0,1
3594,29785,2018-05-10 04:58:16,0,1
3596,29785,2018-05-10 04:59:20,0,1
3598,29785,2018-05-10 05:00:23,0,1
3600,29785,2018-05-10 05:01:24,0,1
3602,29785,2018-05-10 05:02:25,0,1
3604,29785,2018-05-10 05:03:26,0,1
3606,29785,2018-05-10 05:04:27,0,1
3608,29785,2018-05-10 05:05:28,0,1
3610,29785,2018-05-10 05:06:29,0,1
3611,29785,2018-05-10 05:07:00,0,1
3613,29785,2018-05-10 05:08:04,0,1
3615,29785,2018-05-10 05:09:07,0,1
3617,29785,2018-05-10 05:10:10,0,1
3619,29785,2018-05-10 05:11:14,0,1
3621,29785,2018-05-10 05:12:35,0,1
3623,29785,2018-05-10 05:13:36,0,1
3625,29785,2018-05-10 05:14:48,0,1
3626,29785,2018-05-10 05:15:57,0,1
3627,29785,2018-05-10 05:17:01,0,1
3629,29785,2018-05-10 05:18:05,0,1
3631,29785,2018-05-10 05:19:11,0,1
3633,29785,2018-05-10 05:20:14,0,1
3635,29785,2018-05-10 05:21:18,0,1
3637,29785,2018-05-10 05:22:23,0,1
3639,29785,2018-05-10 05:23:27,0,1
3641,29785,2018-05-10 05:24:43,0,1
3643,29785,2018-05-10 05:25:47,0,1
3645,29785,2018-05-10 05:26:49,0,1
3647,29785,2018-05-10 05:27:50,0,1
3649,29785,2018-05-10 05:28:51,0,1
3650,29785,2018-05-10 05:29:01,0,1
3652,29785,2018-05-10 05:30:04,0,1
3654,29785,2018-05-10 05:31:09,0,1
3656,29785,2018-05-10 05:32:13,0,1
3658,29785,2018-05-10 05:33:17,0,1
3660,29785,2018-05-10 05:34:21,0,1
3662,29785,2018-05-10 05:35:25,0,1
3664,29785,2018-05-10 05:36:42,0,1
3666,29785,2018-05-10 05:37:46,0,1
3667,29785,2018-05-10 05:38:00,0,1
3669,29785,2018-05-10 05:39:01,0,1
3671,29785,2018-05-10 05:40:02,0,1
3672,29785,2018-05-10 05:41:03,0,1
3674,29785,2018-05-10 05:43:30,0,1
3675,29785,2018-05-10 05:44:35,0,1
3676,29785,2018-05-10 05:45:07,0,1
3677,29785,2018-05-10 05:46:52,0,1
3678,29785,2018-05-10 05:47:57,0,1
3679,29785,2018-05-10 05:49:11,0,1
3681,29785,2018-05-10 05:50:12,0,1
3683,29785,2018-05-10 05:51:13,0,1
3685,29785,2018-05-10 05:52:14,0,1
3687,29785,2018-05-10 05:53:42,0,1
3688,29785,2018-05-10 05:54:47,0,1
3689,29785,2018-05-10 05:55:56,0,1
3690,29785,2018-05-10 05:56:18,0,1
3691,29785,2018-05-10 05:57:03,0,1
3693,29785,2018-05-10 05:58:20,0,1
3694,29785,2018-05-10 06:00:34,0,1
3695,29785,2018-05-10 06:01:49,0,1
3696,29785,2018-05-10 06:02:24,0,1
3698,29785,2018-05-10 06:03:25,0,1
3700,29785,2018-05-10 06:04:26,0,1
3702,29785,2018-05-10 06:05:27,0,1
3703,29785,2018-05-10 06:06:01,0,1
3705,29785,2018-05-10 06:07:04,0,1
3707,29785,2018-05-10 06:08:07,0,1
3709,29785,2018-05-10 06:09:11,0,1
3711,29785,2018-05-10 06:10:14,0,1
3713,29785,2018-05-10 06:11:18,0,1
3715,29785,2018-05-10 06:12:23,0,1
3717,29785,2018-05-10 06:13:35,0,1
3719,29785,2018-05-10 06:14:36,0,1
3721,29785,2018-05-10 06:15:37,0,1
3723,29785,2018-05-10 06:16:38,0,1
3725,29785,2018-05-10 06:17:39,0,1
3726,29785,2018-05-10 06:18:00,0,1
3728,29785,2018-05-10 06:19:04,0,1
3730,29785,2018-05-10 06:20:08,0,1
3732,29785,2018-05-10 06:21:11,0,1
3734,29785,2018-05-10 06:22:15,0,1
3736,29785,2018-05-10 06:23:20,0,1
3738,29785,2018-05-10 06:24:25,0,1
3740,29785,2018-05-10 06:25:41,0,1
3742,29785,2018-05-10 06:26:45,0,1
3744,29785,2018-05-10 06:27:49,0,1
3746,29785,2018-05-10 06:28:50,0,1
3748,29785,2018-05-10 06:29:51,0,1
3750,29785,2018-05-10 06:30:52,0,1
3752,29785,2018-05-10 06:31:53,0,1
3753,29785,2018-05-10 06:32:02,0,1
3755,29785,2018-05-10 06:33:06,0,1
3757,29785,2018-05-10 06:34:09,0,1
3759,29785,2018-05-10 06:35:13,0,1
3761,29785,2018-05-10 06:36:17,0,1
3763,29785,2018-05-10 06:37:34,0,1
3765,29785,2018-05-10 06:38:37,0,1
3766,29785,2018-05-10 06:39:00,0,1
3768,29785,2018-05-10 06:40:01,0,1
3770,29785,2018-05-10 06:41:02,0,1
3772,29785,2018-05-10 06:42:03,0,1
3774,29785,2018-05-10 06:43:04,0,1
3776,29785,2018-05-10 06:44:05,0,1
3777,29785,2018-05-10 06:45:00,0,1
3779,29785,2018-05-10 06:46:07,0,1
3781,29785,2018-05-10 06:47:08,0,1
3783,29785,2018-05-10 06:48:09,0,1
3785,29785,2018-05-10 06:49:10,0,1
3787,29785,2018-05-10 06:50:11,0,1
3789,29785,2018-05-10 06:51:12,0,1
3791,29785,2018-05-10 06:52:13,0,1
3793,29785,2018-05-10 06:53:14,0,1
3795,29785,2018-05-10 06:54:15,0,1
3797,29785,2018-05-10 06:55:16,0,1
3799,29785,2018-05-10 06:56:17,0,1
3800,29785,2018-05-10 06:57:00,0,1
3802,29785,2018-05-10 06:58:04,0,1
3804,29785,2018-05-10 06:59:08,0,1
3806,29785,2018-05-10 07:00:12,0,1
3808,29785,2018-05-10 07:01:22,0,1
3810,29785,2018-05-10 07:02:23,0,1
3812,29785,2018-05-10 07:03:24,0,1
3814,29785,2018-05-10 07:04:25,0,1
3816,29785,2018-05-10 07:05:26,0,1
3818,29785,2018-05-10 07:06:27,0,1
3820,29785,2018-05-10 07:07:28,0,1
3822,29785,2018-05-10 07:08:29,0,1
3824,29785,2018-05-10 07:09:30,0,1
3825,29785,2018-05-10 07:10:03,0,1
3827,29785,2018-05-10 07:11:06,0,1
3829,29785,2018-05-10 07:12:10,0,1
3831,29785,2018-05-10 07:13:27,0,1
3833,29785,2018-05-10 07:14:31,0,1
3835,29785,2018-05-10 07:15:35,0,1
3837,29785,2018-05-10 07:16:37,0,1
3839,29785,2018-05-10 07:17:38,0,1
3841,29785,2018-05-10 07:18:39,0,1
3843,29785,2018-05-10 07:19:40,0,1
3845,29785,2018-05-10 07:20:41,0,1
3847,29785,2018-05-10 07:21:42,0,1
3848,29785,2018-05-10 07:22:03,0,1
3850,29785,2018-05-10 07:23:06,0,1
3852,29785,2018-05-10 07:24:09,0,1
3854,29785,2018-05-10 07:25:25,0,1
3856,29785,2018-05-10 07:26:29,0,1
3858,29785,2018-05-10 07:27:32,0,1
3860,29785,2018-05-10 07:28:36,0,1
3862,29785,2018-05-10 07:29:40,0,1
3864,29785,2018-05-10 07:30:43,0,1
3866,29785,2018-05-10 07:31:47,0,1
3868,29785,2018-05-10 07:32:51,0,1
3870,29785,2018-05-10 07:33:54,0,1
3872,29785,2018-05-10 07:34:55,0,1
3873,29785,2018-05-10 07:35:00,0,1
3875,29785,2018-05-10 07:36:05,0,1
3877,29785,2018-05-10 07:37:21,0,1
3879,29785,2018-05-10 07:38:24,0,1
3881,29785,2018-05-10 07:39:34,0,1
3882,29785,2018-05-10 07:40:00,0,1
3884,29785,2018-05-10 07:41:01,0,1
3886,29785,2018-05-10 07:42:02,0,1
3888,29785,2018-05-10 07:43:03,0,1
3890,29785,2018-05-10 07:44:04,0,1
3891,29785,2018-05-10 07:45:00,0,1
3893,29785,2018-05-10 07:46:05,0,1
3895,29785,2018-05-10 07:47:07,0,1
3897,29785,2018-05-10 07:48:08,0,1
3899,29785,2018-05-10 07:49:09,0,1
3901,29785,2018-05-10 07:50:10,0,1
3903,29785,2018-05-10 07:51:11,0,1
3905,29785,2018-05-10 07:52:12,0,1
3907,29785,2018-05-10 07:53:13,0,1
3909,29785,2018-05-10 07:54:14,0,1
3911,29785,2018-05-10 07:55:15,0,1
3912,29785,2018-05-10 07:56:01,0,1
3914,29785,2018-05-10 07:57:05,0,1
3916,29785,2018-05-10 07:58:08,0,1
3918,29785,2018-05-10 07:59:18,0,1
3920,29785,2018-05-10 08:00:20,0,1
3922,29785,2018-05-10 08:01:21,0,1
3924,29785,2018-05-10 08:02:22,0,1
3926,29785,2018-05-10 08:03:23,0,1
3928,29785,2018-05-10 08:04:23,0,1
